step,tasks_completed_total,total_movement_cost,deadlock_count,last_step_cpu_ms,total_cpu_ms,last_planning_ms,total_planning_ms,algo_nodes_expanded_last,algo_heap_moves_last,algo_generated_nodes_last,algo_valid_expansions_last,requests_created_total,request_wait_ticks_sum
2806,61,3640.000000,1080,0.000000,465.000000,0.000000,431.000000,0,0,0,0,0,0
2807,61,3640.000000,1081,1.000000,466.000000,1.000000,432.000000,0,0,0,0,0,0
2808,61,3640.000000,1082,0.000000,466.000000,0.000000,432.000000,0,0,0,0,0,0
2809,61,3640.000000,1083,0.000000,466.000000,0.000000,432.000000,0,0,0,0,0,0
2810,61,3640.000000,1084,0.000000,466.000000,0.000000,432.000000,0,0,0,0,0,0
2811,61,3640.000000,1085,0.000000,466.000000,0.000000,432.000000,0,0,0,0,0,0
2812,61,3640.000000,1086,0.000000,466.000000,0.000000,432.000000,0,0,0,0,0,0
2813,61,3640.000000,1087,0.000000,466.000000,0.000000,432.000000,0,0,0,0,0,0
2814,61,3640.000000,1088,0.000000,466.000000,0.000000,432.000000,0,0,0,0,0,0
2815,61,3640.000000,1089,0.000000,466.000000,0.000000,432.000000,0,0,0,0,0,0
2816,61,3640.000000,1090,0.000000,466.000000,0.000000,432.000000,0,0,0,0,0,0
2817,61,3640.000000,1091,0.000000,466.000000,0.000000,432.000000,0,0,0,0,0,0
2818,61,3640.000000,1092,0.000000,466.000000,0.000000,432.000000,0,0,0,0,0,0
2819,61,3640.000000,1093,0.000000,466.000000,0.000000,432.000000,0,0,0,0,0,0
2820,61,3640.000000,1094,0.000000,466.000000,0.000000,432.000000,0,0,0,0,0,0
2821,61,3640.000000,1095,0.000000,466.000000,0.000000,432.000000,0,0,0,0,0,0
2822,61,3640.000000,1096,0.000000,466.000000,0.000000,432.000000,0,0,0,0,0,0
2823,61,3640.000000,1097,0.000000,466.000000,0.000000,432.000000,0,0,0,0,0,0
2824,61,3640.000000,1098,1.000000,467.000000,1.000000,433.000000,0,0,0,0,0,0
2825,61,3640.000000,1099,0.000000,467.000000,0.000000,433.000000,0,0,0,0,0,0
2826,61,3640.000000,1100,0.000000,467.000000,0.000000,433.000000,0,0,0,0,0,0
2827,61,3640.000000,1101,0.000000,467.000000,0.000000,433.000000,0,0,0,0,0,0
2828,61,3640.000000,1102,0.000000,467.000000,0.000000,433.000000,0,0,0,0,0,0
2829,61,3640.000000,1103,0.000000,467.000000,0.000000,433.000000,0,0,0,0,0,0
2830,61,3640.000000,1104,0.000000,467.000000,0.000000,433.000000,0,0,0,0,0,0
2831,61,3640.000000,1105,0.000000,467.000000,0.000000,433.000000,0,0,0,0,0,0
2832,61,3640.000000,1106,0.000000,467.000000,0.000000,433.000000,0,0,0,0,0,0
2833,61,3640.000000,1107,0.000000,467.000000,0.000000,433.000000,0,0,0,0,0,0
2834,61,3640.000000,1108,0.000000,467.000000,0.000000,433.000000,0,0,0,0,0,0
2835,61,3640.000000,1109,0.000000,467.000000,0.000000,433.000000,0,0,0,0,0,0
2836,61,3640.000000,1110,1.000000,468.000000,1.000000,434.000000,0,0,0,0,0,0
2837,61,3640.000000,1111,0.000000,468.000000,0.000000,434.000000,0,0,0,0,0,0
2838,61,3640.000000,1112,0.000000,468.000000,0.000000,434.000000,0,0,0,0,0,0
2839,61,3640.000000,1113,0.000000,468.000000,0.000000,434.000000,0,0,0,0,0,0
2840,61,3640.000000,1114,0.000000,468.000000,0.000000,434.000000,0,0,0,0,0,0
2841,61,3640.000000,1115,0.000000,468.000000,0.000000,434.000000,0,0,0,0,0,0
2842,61,3640.000000,1116,0.000000,468.000000,0.000000,434.000000,0,0,0,0,0,0
2843,61,3640.000000,1117,0.000000,468.000000,0.000000,434.000000,0,0,0,0,0,0
2844,61,3640.000000,1118,0.000000,468.000000,0.000000,434.000000,0,0,0,0,0,0
2845,61,3640.000000,1119,0.000000,468.000000,0.000000,434.000000,0,0,0,0,0,0
2846,61,3640.000000,1120,0.000000,468.000000,0.000000,434.000000,0,0,0,0,0,0
2847,61,3640.000000,1121,0.000000,468.000000,0.000000,434.000000,0,0,0,0,0,0
2848,61,3640.000000,1122,1.000000,469.000000,0.000000,434.000000,0,0,0,0,0,0
2849,61,3640.000000,1123,0.000000,469.000000,0.000000,434.000000,0,0,0,0,0,0
2850,61,3640.000000,1124,0.000000,469.000000,0.000000,434.000000,0,0,0,0,0,0
2851,61,3640.000000,1125,0.000000,469.000000,0.000000,434.000000,0,0,0,0,0,0
2852,61,3640.000000,1126,0.000000,469.000000,0.000000,434.000000,0,0,0,0,0,0
2853,61,3640.000000,1127,0.000000,469.000000,0.000000,434.000000,0,0,0,0,0,0
2854,61,3640.000000,1128,0.000000,469.000000,0.000000,434.000000,0,0,0,0,0,0
2855,61,3640.000000,1129,0.000000,469.000000,0.000000,434.000000,0,0,0,0,0,0
2856,61,3640.000000,1130,0.000000,469.000000,0.000000,434.000000,0,0,0,0,0,0
2857,61,3640.000000,1131,0.000000,469.000000,0.000000,434.000000,0,0,0,0,0,0
2858,61,3640.000000,1132,0.000000,469.000000,0.000000,434.000000,0,0,0,0,0,0
2859,61,3640.000000,1133,0.000000,469.000000,0.000000,434.000000,0,0,0,0,0,0
2860,61,3640.000000,1134,1.000000,470.000000,0.000000,434.000000,0,0,0,0,0,0
2861,61,3640.000000,1135,0.000000,470.000000,0.000000,434.000000,0,0,0,0,0,0
2862,61,3640.000000,1136,0.000000,470.000000,0.000000,434.000000,0,0,0,0,0,0
2863,61,3640.000000,1137,0.000000,470.000000,0.000000,434.000000,0,0,0,0,0,0
2864,61,3640.000000,1138,0.000000,470.000000,0.000000,434.000000,0,0,0,0,0,0
2865,61,3640.000000,1139,0.000000,470.000000,0.000000,434.000000,0,0,0,0,0,0
2866,61,3640.000000,1140,0.000000,470.000000,0.000000,434.000000,0,0,0,0,0,0
2867,61,3640.000000,1141,0.000000,470.000000,0.000000,434.000000,0,0,0,0,0,0
2868,61,3640.000000,1142,0.000000,470.000000,0.000000,434.000000,0,0,0,0,0,0
2869,61,3640.000000,1143,0.000000,470.000000,0.000000,434.000000,0,0,0,0,0,0
2870,61,3640.000000,1144,0.000000,470.000000,0.000000,434.000000,0,0,0,0,0,0
2871,61,3640.000000,1145,0.000000,470.000000,0.000000,434.000000,0,0,0,0,0,0
2872,61,3640.000000,1146,0.000000,470.000000,0.000000,434.000000,0,0,0,0,0,0
2873,61,3640.000000,1147,1.000000,471.000000,1.000000,435.000000,0,0,0,0,0,0
2874,61,3640.000000,1148,0.000000,471.000000,0.000000,435.000000,0,0,0,0,0,0
2875,61,3640.000000,1149,0.000000,471.000000,0.000000,435.000000,0,0,0,0,0,0
2876,61,3640.000000,1150,0.000000,471.000000,0.000000,435.000000,0,0,0,0,0,0
2877,61,3640.000000,1151,0.000000,471.000000,0.000000,435.000000,0,0,0,0,0,0
2878,61,3640.000000,1152,0.000000,471.000000,0.000000,435.000000,0,0,0,0,0,0
2879,61,3640.000000,1153,0.000000,471.000000,0.000000,435.000000,0,0,0,0,0,0
2880,61,3640.000000,1154,0.000000,471.000000,0.000000,435.000000,0,0,0,0,0,0
2881,61,3640.000000,1155,0.000000,471.000000,0.000000,435.000000,0,0,0,0,0,0
2882,61,3640.000000,1156,0.000000,471.000000,0.000000,435.000000,0,0,0,0,0,0
2883,61,3640.000000,1157,0.000000,471.000000,0.000000,435.000000,0,0,0,0,0,0
2884,61,3640.000000,1158,0.000000,471.000000,0.000000,435.000000,0,0,0,0,0,0
2885,61,3640.000000,1159,0.000000,471.000000,0.000000,435.000000,0,0,0,0,0,0
2886,61,3640.000000,1160,0.000000,471.000000,0.000000,435.000000,0,0,0,0,0,0
2887,61,3640.000000,1161,0.000000,471.000000,0.000000,435.000000,0,0,0,0,0,0
2888,61,3640.000000,1162,0.000000,471.000000,0.000000,435.000000,0,0,0,0,0,0
2889,61,3640.000000,1163,0.000000,471.000000,0.000000,435.000000,0,0,0,0,0,0
2890,61,3640.000000,1164,0.000000,471.000000,0.000000,435.000000,0,0,0,0,0,0
2891,61,3640.000000,1165,0.000000,471.000000,0.000000,435.000000,0,0,0,0,0,0
2892,61,3640.000000,1166,0.000000,471.000000,0.000000,435.000000,0,0,0,0,0,0
2893,61,3640.000000,1167,0.000000,471.000000,0.000000,435.000000,0,0,0,0,0,0
2894,61,3640.000000,1168,0.000000,471.000000,0.000000,435.000000,0,0,0,0,0,0
2895,61,3640.000000,1169,0.000000,471.000000,0.000000,435.000000,0,0,0,0,0,0
2896,61,3640.000000,1170,1.000000,472.000000,1.000000,436.000000,0,0,0,0,0,0
2897,61,3640.000000,1171,0.000000,472.000000,0.000000,436.000000,0,0,0,0,0,0
2898,61,3640.000000,1172,0.000000,472.000000,0.000000,436.000000,0,0,0,0,0,0
2899,61,3640.000000,1173,0.000000,472.000000,0.000000,436.000000,0,0,0,0,0,0
2900,61,3640.000000,1174,0.000000,472.000000,0.000000,436.000000,0,0,0,0,0,0
2901,61,3640.000000,1175,0.000000,472.000000,0.000000,436.000000,0,0,0,0,0,0
2902,61,3640.000000,1176,0.000000,472.000000,0.000000,436.000000,0,0,0,0,0,0
2903,61,3640.000000,1177,0.000000,472.000000,0.000000,436.000000,0,0,0,0,0,0
2904,61,3640.000000,1178,0.000000,472.000000,0.000000,436.000000,0,0,0,0,0,0
2905,61,3640.000000,1179,0.000000,472.000000,0.000000,436.000000,0,0,0,0,0,0
2906,61,3640.000000,1180,0.000000,472.000000,0.000000,436.000000,0,0,0,0,0,0
2907,61,3640.000000,1181,1.000000,473.000000,1.000000,437.000000,0,0,0,0,0,0
2908,61,3640.000000,1182,0.000000,473.000000,0.000000,437.000000,0,0,0,0,0,0
2909,61,3640.000000,1183,0.000000,473.000000,0.000000,437.000000,0,0,0,0,0,0
2910,61,3640.000000,1184,0.000000,473.000000,0.000000,437.000000,0,0,0,0,0,0
2911,61,3640.000000,1185,0.000000,473.000000,0.000000,437.000000,0,0,0,0,0,0
2912,61,3640.000000,1186,0.000000,473.000000,0.000000,437.000000,0,0,0,0,0,0
2913,61,3640.000000,1187,0.000000,473.000000,0.000000,437.000000,0,0,0,0,0,0
2914,61,3640.000000,1188,0.000000,473.000000,0.000000,437.000000,0,0,0,0,0,0
2915,61,3640.000000,1189,0.000000,473.000000,0.000000,437.000000,0,0,0,0,0,0
2916,61,3640.000000,1190,0.000000,473.000000,0.000000,437.000000,0,0,0,0,0,0
2917,61,3640.000000,1191,0.000000,473.000000,0.000000,437.000000,0,0,0,0,0,0
2918,61,3640.000000,1192,0.000000,473.000000,0.000000,437.000000,0,0,0,0,0,0
2919,61,3640.000000,1193,1.000000,474.000000,1.000000,438.000000,0,0,0,0,0,0
2920,61,3640.000000,1194,0.000000,474.000000,0.000000,438.000000,0,0,0,0,0,0
2921,61,3640.000000,1195,0.000000,474.000000,0.000000,438.000000,0,0,0,0,0,0
2922,61,3640.000000,1196,0.000000,474.000000,0.000000,438.000000,0,0,0,0,0,0
2923,61,3640.000000,1197,0.000000,474.000000,0.000000,438.000000,0,0,0,0,0,0
2924,61,3640.000000,1198,0.000000,474.000000,0.000000,438.000000,0,0,0,0,0,0
2925,61,3640.000000,1199,0.000000,474.000000,0.000000,438.000000,0,0,0,0,0,0
2926,61,3640.000000,1200,0.000000,474.000000,0.000000,438.000000,0,0,0,0,0,0
2927,61,3640.000000,1201,0.000000,474.000000,0.000000,438.000000,0,0,0,0,0,0
2928,61,3640.000000,1202,0.000000,474.000000,0.000000,438.000000,0,0,0,0,0,0
2929,61,3640.000000,1203,0.000000,474.000000,0.000000,438.000000,0,0,0,0,0,0
2930,61,3640.000000,1204,0.000000,474.000000,0.000000,438.000000,0,0,0,0,0,0
2931,61,3640.000000,1205,0.000000,474.000000,0.000000,438.000000,0,0,0,0,0,0
2932,61,3640.000000,1206,0.000000,474.000000,0.000000,438.000000,0,0,0,0,0,0
2933,61,3640.000000,1207,0.000000,474.000000,0.000000,438.000000,0,0,0,0,0,0
2934,61,3640.000000,1208,0.000000,474.000000,0.000000,438.000000,0,0,0,0,0,0
2935,61,3640.000000,1209,0.000000,474.000000,0.000000,438.000000,0,0,0,0,0,0
2936,61,3640.000000,1210,0.000000,474.000000,0.000000,438.000000,0,0,0,0,0,0
2937,61,3640.000000,1211,0.000000,474.000000,0.000000,438.000000,0,0,0,0,0,0
2938,61,3640.000000,1212,0.000000,474.000000,0.000000,438.000000,0,0,0,0,0,0
2939,61,3640.000000,1213,0.000000,474.000000,0.000000,438.000000,0,0,0,0,0,0
2940,61,3640.000000,1214,0.000000,474.000000,0.000000,438.000000,0,0,0,0,0,0
2941,61,3640.000000,1215,0.000000,474.000000,0.000000,438.000000,0,0,0,0,0,0
2942,61,3640.000000,1216,1.000000,475.000000,1.000000,439.000000,0,0,0,0,0,0
2943,61,3640.000000,1217,0.000000,475.000000,0.000000,439.000000,0,0,0,0,0,0
2944,61,3640.000000,1218,0.000000,475.000000,0.000000,439.000000,0,0,0,0,0,0
2945,61,3640.000000,1219,0.000000,475.000000,0.000000,439.000000,0,0,0,0,0,0
2946,61,3640.000000,1220,0.000000,475.000000,0.000000,439.000000,0,0,0,0,0,0
2947,61,3640.000000,1221,0.000000,475.000000,0.000000,439.000000,0,0,0,0,0,0
2948,61,3640.000000,1222,0.000000,475.000000,0.000000,439.000000,0,0,0,0,0,0
2949,61,3640.000000,1223,0.000000,475.000000,0.000000,439.000000,0,0,0,0,0,0
2950,61,3640.000000,1224,0.000000,475.000000,0.000000,439.000000,0,0,0,0,0,0
2951,61,3640.000000,1225,0.000000,475.000000,0.000000,439.000000,0,0,0,0,0,0
2952,61,3640.000000,1226,0.000000,475.000000,0.000000,439.000000,0,0,0,0,0,0
2953,61,3640.000000,1227,0.000000,475.000000,0.000000,439.000000,0,0,0,0,0,0
2954,61,3640.000000,1228,0.000000,475.000000,0.000000,439.000000,0,0,0,0,0,0
2955,61,3640.000000,1229,0.000000,475.000000,0.000000,439.000000,0,0,0,0,0,0
2956,61,3640.000000,1230,0.000000,475.000000,0.000000,439.000000,0,0,0,0,0,0
2957,61,3640.000000,1231,0.000000,475.000000,0.000000,439.000000,0,0,0,0,0,0
2958,61,3640.000000,1232,0.000000,475.000000,0.000000,439.000000,0,0,0,0,0,0
2959,61,3640.000000,1233,0.000000,475.000000,0.000000,439.000000,0,0,0,0,0,0
2960,61,3640.000000,1234,0.000000,475.000000,0.000000,439.000000,0,0,0,0,0,0
2961,61,3640.000000,1235,0.000000,475.000000,0.000000,439.000000,0,0,0,0,0,0
2962,61,3640.000000,1236,0.000000,475.000000,0.000000,439.000000,0,0,0,0,0,0
2963,61,3640.000000,1237,0.000000,475.000000,0.000000,439.000000,0,0,0,0,0,0
2964,61,3640.000000,1238,0.000000,475.000000,0.000000,439.000000,0,0,0,0,0,0
2965,61,3640.000000,1239,0.000000,475.000000,0.000000,439.000000,0,0,0,0,0,0
2966,61,3640.000000,1240,1.000000,476.000000,1.000000,440.000000,0,0,0,0,0,0
2967,61,3640.000000,1241,0.000000,476.000000,0.000000,440.000000,0,0,0,0,0,0
2968,61,3640.000000,1242,0.000000,476.000000,0.000000,440.000000,0,0,0,0,0,0
2969,61,3640.000000,1243,0.000000,476.000000,0.000000,440.000000,0,0,0,0,0,0
2970,61,3640.000000,1244,0.000000,476.000000,0.000000,440.000000,0,0,0,0,0,0
2971,61,3640.000000,1245,0.000000,476.000000,0.000000,440.000000,0,0,0,0,0,0
2972,61,3640.000000,1246,0.000000,476.000000,0.000000,440.000000,0,0,0,0,0,0
2973,61,3640.000000,1247,0.000000,476.000000,0.000000,440.000000,0,0,0,0,0,0
2974,61,3640.000000,1248,1.000000,477.000000,1.000000,441.000000,0,0,0,0,0,0
2975,61,3640.000000,1249,0.000000,477.000000,0.000000,441.000000,0,0,0,0,0,0
2976,61,3640.000000,1250,0.000000,477.000000,0.000000,441.000000,0,0,0,0,0,0
2977,61,3640.000000,1251,0.000000,477.000000,0.000000,441.000000,0,0,0,0,0,0
2978,61,3640.000000,1252,0.000000,477.000000,0.000000,441.000000,0,0,0,0,0,0
2979,61,3640.000000,1253,0.000000,477.000000,0.000000,441.000000,0,0,0,0,0,0
2980,61,3640.000000,1254,0.000000,477.000000,0.000000,441.000000,0,0,0,0,0,0
2981,61,3640.000000,1255,0.000000,477.000000,0.000000,441.000000,0,0,0,0,0,0
2982,61,3640.000000,1256,0.000000,477.000000,0.000000,441.000000,0,0,0,0,0,0
2983,61,3640.000000,1257,0.000000,477.000000,0.000000,441.000000,0,0,0,0,0,0
2984,61,3640.000000,1258,0.000000,477.000000,0.000000,441.000000,0,0,0,0,0,0
2985,61,3640.000000,1259,1.000000,478.000000,1.000000,442.000000,0,0,0,0,0,0
2986,61,3640.000000,1260,0.000000,478.000000,0.000000,442.000000,0,0,0,0,0,0
2987,61,3640.000000,1261,0.000000,478.000000,0.000000,442.000000,0,0,0,0,0,0
2988,61,3640.000000,1262,0.000000,478.000000,0.000000,442.000000,0,0,0,0,0,0
2989,61,3640.000000,1263,0.000000,478.000000,0.000000,442.000000,0,0,0,0,0,0
2990,61,3640.000000,1264,0.000000,478.000000,0.000000,442.000000,0,0,0,0,0,0
2991,61,3640.000000,1265,0.000000,478.000000,0.000000,442.000000,0,0,0,0,0,0
2992,61,3640.000000,1266,0.000000,478.000000,0.000000,442.000000,0,0,0,0,0,0
2993,61,3640.000000,1267,0.000000,478.000000,0.000000,442.000000,0,0,0,0,0,0
2994,61,3640.000000,1268,0.000000,478.000000,0.000000,442.000000,0,0,0,0,0,0
2995,61,3640.000000,1269,0.000000,478.000000,0.000000,442.000000,0,0,0,0,0,0
2996,61,3640.000000,1270,0.000000,478.000000,0.000000,442.000000,0,0,0,0,0,0
2997,61,3640.000000,1271,1.000000,479.000000,1.000000,443.000000,0,0,0,0,0,0
2998,61,3640.000000,1272,0.000000,479.000000,0.000000,443.000000,0,0,0,0,0,0
2999,61,3640.000000,1273,0.000000,479.000000,0.000000,443.000000,0,0,0,0,0,0
3000,61,3640.000000,1274,0.000000,479.000000,0.000000,443.000000,0,0,0,0,0,0
3001,61,3640.000000,1275,0.000000,479.000000,0.000000,443.000000,0,0,0,0,0,0
3002,61,3640.000000,1276,0.000000,479.000000,0.000000,443.000000,0,0,0,0,0,0
3003,61,3640.000000,1277,0.000000,479.000000,0.000000,443.000000,0,0,0,0,0,0
3004,61,3640.000000,1278,0.000000,479.000000,0.000000,443.000000,0,0,0,0,0,0
3005,61,3640.000000,1279,0.000000,479.000000,0.000000,443.000000,0,0,0,0,0,0
3006,61,3640.000000,1280,0.000000,479.000000,0.000000,443.000000,0,0,0,0,0,0
3007,61,3640.000000,1281,0.000000,479.000000,0.000000,443.000000,0,0,0,0,0,0
3008,61,3640.000000,1282,0.000000,479.000000,0.000000,443.000000,0,0,0,0,0,0
3009,61,3640.000000,1283,1.000000,480.000000,1.000000,444.000000,0,0,0,0,0,0
3010,61,3640.000000,1284,0.000000,480.000000,0.000000,444.000000,0,0,0,0,0,0
3011,61,3640.000000,1285,0.000000,480.000000,0.000000,444.000000,0,0,0,0,0,0
3012,61,3640.000000,1286,0.000000,480.000000,0.000000,444.000000,0,0,0,0,0,0
3013,61,3640.000000,1287,0.000000,480.000000,0.000000,444.000000,0,0,0,0,0,0
3014,61,3640.000000,1288,0.000000,480.000000,0.000000,444.000000,0,0,0,0,0,0
3015,61,3640.000000,1289,0.000000,480.000000,0.000000,444.000000,0,0,0,0,0,0
3016,61,3640.000000,1290,0.000000,480.000000,0.000000,444.000000,0,0,0,0,0,0
3017,61,3640.000000,1291,0.000000,480.000000,0.000000,444.000000,0,0,0,0,0,0
3018,61,3640.000000,1292,0.000000,480.000000,0.000000,444.000000,0,0,0,0,0,0
3019,61,3640.000000,1293,0.000000,480.000000,0.000000,444.000000,0,0,0,0,0,0
3020,61,3640.000000,1294,0.000000,480.000000,0.000000,444.000000,0,0,0,0,0,0
3021,61,3640.000000,1295,1.000000,481.000000,1.000000,445.000000,0,0,0,0,0,0
3022,61,3640.000000,1296,0.000000,481.000000,0.000000,445.000000,0,0,0,0,0,0
3023,61,3640.000000,1297,0.000000,481.000000,0.000000,445.000000,0,0,0,0,0,0
3024,61,3640.000000,1298,0.000000,481.000000,0.000000,445.000000,0,0,0,0,0,0
3025,61,3640.000000,1299,0.000000,481.000000,0.000000,445.000000,0,0,0,0,0,0
3026,61,3640.000000,1300,0.000000,481.000000,0.000000,445.000000,0,0,0,0,0,0
3027,61,3640.000000,1301,0.000000,481.000000,0.000000,445.000000,0,0,0,0,0,0
3028,61,3640.000000,1302,0.000000,481.000000,0.000000,445.000000,0,0,0,0,0,0
3029,61,3640.000000,1303,0.000000,481.000000,0.000000,445.000000,0,0,0,0,0,0
3030,61,3640.000000,1304,0.000000,481.000000,0.000000,445.000000,0,0,0,0,0,0
3031,61,3640.000000,1305,0.000000,481.000000,0.000000,445.000000,0,0,0,0,0,0
3032,61,3640.000000,1306,0.000000,481.000000,0.000000,445.000000,0,0,0,0,0,0
3033,61,3640.000000,1307,1.000000,482.000000,1.000000,446.000000,0,0,0,0,0,0
3034,61,3640.000000,1308,0.000000,482.000000,0.000000,446.000000,0,0,0,0,0,0
3035,61,3640.000000,1309,0.000000,482.000000,0.000000,446.000000,0,0,0,0,0,0
3036,61,3640.000000,1310,0.000000,482.000000,0.000000,446.000000,0,0,0,0,0,0
3037,61,3640.000000,1311,0.000000,482.000000,0.000000,446.000000,0,0,0,0,0,0
3038,61,3640.000000,1312,0.000000,482.000000,0.000000,446.000000,0,0,0,0,0,0
3039,61,3640.000000,1313,0.000000,482.000000,0.000000,446.000000,0,0,0,0,0,0
3040,61,3640.000000,1314,0.000000,482.000000,0.000000,446.000000,0,0,0,0,0,0
3041,61,3640.000000,1315,0.000000,482.000000,0.000000,446.000000,0,0,0,0,0,0
3042,61,3640.000000,1316,0.000000,482.000000,0.000000,446.000000,0,0,0,0,0,0
3043,61,3640.000000,1317,0.000000,482.000000,0.000000,446.000000,0,0,0,0,0,0
3044,61,3640.000000,1318,0.000000,482.000000,0.000000,446.000000,0,0,0,0,0,0
3045,61,3640.000000,1319,1.000000,483.000000,1.000000,447.000000,0,0,0,0,0,0
3046,61,3640.000000,1320,0.000000,483.000000,0.000000,447.000000,0,0,0,0,0,0
3047,61,3640.000000,1321,0.000000,483.000000,0.000000,447.000000,0,0,0,0,0,0
3048,61,3640.000000,1322,0.000000,483.000000,0.000000,447.000000,0,0,0,0,0,0
3049,61,3640.000000,1323,0.000000,483.000000,0.000000,447.000000,0,0,0,0,0,0
3050,61,3640.000000,1324,0.000000,483.000000,0.000000,447.000000,0,0,0,0,0,0
3051,61,3640.000000,1325,0.000000,483.000000,0.000000,447.000000,0,0,0,0,0,0
3052,61,3640.000000,1326,0.000000,483.000000,0.000000,447.000000,0,0,0,0,0,0
3053,61,3640.000000,1327,0.000000,483.000000,0.000000,447.000000,0,0,0,0,0,0
3054,61,3640.000000,1328,0.000000,483.000000,0.000000,447.000000,0,0,0,0,0,0
3055,61,3640.000000,1329,0.000000,483.000000,0.000000,447.000000,0,0,0,0,0,0
3056,61,3640.000000,1330,0.000000,483.000000,0.000000,447.000000,0,0,0,0,0,0
3057,61,3640.000000,1331,0.000000,483.000000,0.000000,447.000000,0,0,0,0,0,0
3058,61,3640.000000,1332,0.000000,483.000000,0.000000,447.000000,0,0,0,0,0,0
3059,61,3640.000000,1333,0.000000,483.000000,0.000000,447.000000,0,0,0,0,0,0
3060,61,3640.000000,1334,0.000000,483.000000,0.000000,447.000000,0,0,0,0,0,0
3061,61,3640.000000,1335,0.000000,483.000000,0.000000,447.000000,0,0,0,0,0,0
3062,61,3640.000000,1336,0.000000,483.000000,0.000000,447.000000,0,0,0,0,0,0
3063,61,3640.000000,1337,0.000000,483.000000,0.000000,447.000000,0,0,0,0,0,0
3064,61,3640.000000,1338,0.000000,483.000000,0.000000,447.000000,0,0,0,0,0,0
3065,61,3640.000000,1339,0.000000,483.000000,0.000000,447.000000,0,0,0,0,0,0
3066,61,3640.000000,1340,1.000000,484.000000,1.000000,448.000000,0,0,0,0,0,0
3067,61,3640.000000,1341,0.000000,484.000000,0.000000,448.000000,0,0,0,0,0,0
3068,61,3640.000000,1342,0.000000,484.000000,0.000000,448.000000,0,0,0,0,0,0
3069,61,3640.000000,1343,0.000000,484.000000,0.000000,448.000000,0,0,0,0,0,0
3070,61,3640.000000,1344,0.000000,484.000000,0.000000,448.000000,0,0,0,0,0,0
3071,61,3640.000000,1345,0.000000,484.000000,0.000000,448.000000,0,0,0,0,0,0
3072,61,3640.000000,1346,0.000000,484.000000,0.000000,448.000000,0,0,0,0,0,0
3073,61,3640.000000,1347,0.000000,484.000000,0.000000,448.000000,0,0,0,0,0,0
3074,61,3640.000000,1348,0.000000,484.000000,0.000000,448.000000,0,0,0,0,0,0
3075,61,3640.000000,1349,0.000000,484.000000,0.000000,448.000000,0,0,0,0,0,0
3076,61,3640.000000,1350,0.000000,484.000000,0.000000,448.000000,0,0,0,0,0,0
3077,61,3640.000000,1351,0.000000,484.000000,0.000000,448.000000,0,0,0,0,0,0
3078,61,3640.000000,1352,1.000000,485.000000,1.000000,449.000000,0,0,0,0,0,0
3079,61,3640.000000,1353,0.000000,485.000000,0.000000,449.000000,0,0,0,0,0,0
